Wall time,Step,Value
1705614804.83137,132,0.13186995685100555
1705614813.896104,133,0.0860045850276947
1705614822.9527,134,0.13314688205718994
1705614832.250863,135,0.07076393067836761
1705614841.354089,136,0.10365645587444305
1705614859.450693,138,0.06536874920129776
1705614868.423755,139,0.19947615265846252
1705614895.665024,142,0.16377666592597961
1705614940.927606,147,0.052972275763750076
1705614977.18391,151,0.055593907833099365
1705615049.342881,159,0.06392575800418854
1705615058.302677,160,0.1308727115392685
1705615067.26255,161,0.09792327880859375
1705615076.225006,162,0.05988988280296326
1705615085.3338,163,0.06173203885555267
1705615112.316951,166,0.08416633307933807
1705615139.305026,169,0.06896859407424927
1705615148.319072,170,0.1710556149482727
1705615166.361759,172,0.13545654714107513
1705615175.411926,173,0.11943661421537399
1705615184.435155,174,0.14634034037590027
1705615193.412648,175,0.09093330055475235
1705615211.342023,177,0.10204365104436874
1705615229.346346,179,0.09206648170948029
1705615238.441056,180,0.1201787143945694
1705615247.631484,181,0.11336182057857513
1705615266.12659,183,0.08615384250879288
1705615275.424948,184,0.09946024417877197
1705615284.516774,185,0.1297139823436737
1705615302.451427,187,0.06328573822975159
1705615320.659533,189,0.17884793877601624
1705615374.905588,195,0.07025422900915146
1705615392.935468,197,0.3251693844795227
1705632264.402594,1,0.047436270862817764
1705632274.283431,2,0.07926468551158905
1705632284.045525,3,0.10336899012327194
1705632323.368884,7,0.06809361279010773
1705632372.849533,12,0.12522082030773163
1705632382.591365,13,0.1271863430738449
1705632422.147352,17,0.07878098636865616
1705632462.02073,21,0.11829838901758194
1705632909.822631,24,0.06252311915159225
1705632938.929122,27,0.06623777002096176
1705632948.625116,28,0.1009729877114296
1705632958.55659,29,0.09754878282546997
1705632987.783032,32,0.11156069487333298
1705632997.820141,33,0.1011265367269516
1705633027.086879,36,0.11085155606269836
1705633036.829623,37,0.1356179416179657
1705633046.652568,38,0.1336604356765747
1705633056.709033,39,0.062229301780462265
1705633066.513089,40,0.0629168376326561
1705633304.414763,47,0.08415433019399643
1705633314.398334,48,0.05986495688557625
1705633324.360878,49,0.0840764120221138
1705633334.065409,50,0.03314754739403725
1705633353.981072,52,0.06749623268842697
1705633363.641487,53,0.06505253165960312
1705633373.567118,54,0.14076624810695648
1705633383.869153,55,0.06828129291534424
1705633393.636629,56,0.09573658555746078
1705633403.504249,57,0.05737742781639099
1705633413.457529,58,0.04830223321914673
1705633423.237023,59,0.06701399385929108
1705633433.103746,60,0.08081953972578049
1705633463.0479,63,0.08839940279722214
1705633483.115533,65,0.09998983144760132
1705633532.49298,70,0.24359950423240662
1705633542.222138,71,0.1784931719303131
1705633552.168831,72,0.08161956071853638
1705633571.822551,74,0.06427720189094543
1705633610.981474,78,0.11819560080766678
1705633640.777571,81,0.1038714200258255
1705633660.638253,83,0.07988868653774261
1705633700.243655,87,0.08665275573730469
1705633710.343614,88,0.08160995692014694
1705633720.176903,89,0.0748659148812294
1705633759.346602,93,0.12084349989891052
1705633778.91385,95,0.11175785213708878
1705633788.735861,96,0.04994382709264755
1705633808.243851,98,0.06300698965787888
1705633817.884004,99,0.041504282504320145
1705633837.464268,101,0.048570431768894196
1705633847.087794,102,0.051379524171352386
1705633876.497451,105,0.05781557783484459
1705633905.771933,108,0.05978792533278465
1705633915.733453,109,0.06350236386060715
1705633925.504726,110,0.06807680428028107
1705633974.696863,115,0.07485026866197586
1705633984.390323,116,0.060131825506687164
1705634073.205517,125,0.07526172697544098
1705634083.184644,126,0.03409508988261223
1705634112.38628,129,0.1202649176120758
1705634122.159111,130,0.058052193373441696
1705634132.051774,131,0.06797976791858673
1705634141.870228,132,0.07315672188997269
1705634151.559042,133,0.16639643907546997
1705634161.482105,134,0.07430608570575714
1705634171.18322,135,0.04108629375696182
1705634190.861828,137,0.06444679945707321
1705634210.410094,139,0.06601738184690475
1705634220.38014,140,0.08520156890153885
1705634230.395365,141,0.0931895524263382
1705634249.959663,143,0.11183564364910126
1705634259.636792,144,0.0757579356431961
1705634279.202923,146,0.13270419836044312
1705634298.539615,148,0.06862002611160278
1705634308.440751,149,0.053328562527894974
1705634327.897948,151,0.04532986506819725
1705634337.890235,152,0.08652716130018234
1705634376.955997,156,0.1789819598197937
1705634386.887369,157,0.10473412275314331
1705634396.888792,158,0.02817392349243164
1705634406.591163,159,0.1390976905822754
1705634416.341128,160,0.06782551854848862
1705634426.165422,161,0.06696225702762604
1705634435.944769,162,0.06305571645498276
1705634455.397322,164,0.0524391271173954
1705634465.15211,165,0.16189540922641754
1705634474.885188,166,0.08770915865898132
1705634484.634817,167,0.07309388369321823
1705634523.921402,171,0.09627430140972137
1705634544.044627,173,0.0893372967839241
1705634553.009587,174,0.06060042604804039
1705634562.036491,175,0.07998806983232498
1705634580.714732,177,0.0757194384932518
1705634598.74261,179,0.13763630390167236
1705634616.762947,181,0.06120109185576439
1705634634.688749,183,0.08728079497814178
1705634643.747886,184,0.07878530025482178
1705634652.7029,185,0.08865869790315628
1705634670.668296,187,0.08173409104347229
1705634679.698556,188,0.043987881392240524
1705634688.604208,189,0.09976879507303238
1705634697.542486,190,0.07245419919490814
1705634706.519193,191,0.03432051092386246
1705634715.441388,192,0.05058593302965164
1705634733.492322,194,0.04123486205935478
1705634742.45288,195,0.03783325478434563
1705634769.624938,198,0.06470538675785065
1705634779.092787,199,0.1279229372739792
1705690354.071421,1,0.03554944321513176
1705690363.8727,2,0.0691307857632637
1705690392.41001,5,0.06598155200481415
1705690401.983546,6,0.06543197482824326
1705690411.49509,7,0.11494175344705582
1705690421.681401,8,0.051543738692998886
1705690431.314569,9,0.05076766759157181
1705690450.340832,11,0.1533493548631668
1705690488.547371,15,0.24969695508480072
1705690507.663664,17,0.18387489020824432
1705690517.264832,18,0.18774168193340302
1705690526.730611,19,0.0997900515794754
1705690555.17796,22,0.06465592235326767
1705690564.683363,23,0.038385238498449326
1705690583.653148,25,0.07936690747737885
1705690593.749176,26,0.025223657488822937
1705690624.095616,29,0.07074559479951859
1705690634.332,30,0.10923566669225693
1705690644.678772,31,0.07393765449523926
1705690654.775766,32,0.05108678340911865
1705690674.97333,34,0.043674007058143616
1705690695.064458,36,0.024754952639341354
1705690714.243959,38,0.06521400809288025
1705690723.759996,39,0.0498243011534214
1705690742.738782,41,0.09879778325557709
1705690752.25646,42,0.06591690331697464
1705690761.765296,43,0.0471121221780777
1705690771.965856,44,0.030506299808621407
1705690791.089601,46,0.030229348689317703
1705690819.570805,49,0.0817377120256424
1705690829.566858,50,0.0226193368434906
1705690838.990724,51,0.06132969260215759
1705690848.399045,52,0.04294682666659355
1705690857.892121,53,0.05884207412600517
1705690876.767129,55,0.03063460811972618
1705690886.177757,56,0.03663627430796623
1705690895.595394,57,0.04543239250779152
1705690914.395752,59,0.10448126494884491
1705690923.900384,60,0.06474173069000244
1705690933.595367,61,0.08038763701915741
1705690943.287954,62,0.04266320541501045
1705690963.226897,64,0.06337209045886993
1705690973.130195,65,0.12801803648471832
1705690983.100757,66,0.1021551787853241
1705691023.572036,70,0.015091586858034134
1705691054.061951,73,0.04899445176124573
1705691064.303439,74,0.03278704360127449
1705691084.998621,75,0.04794599115848541
1705691115.515192,78,0.033970024436712265
1705691125.242768,79,0.07756498456001282
1705691134.784978,80,0.03578859195113182
1705691144.224304,81,0.042218755930662155
1705691153.793556,82,0.06488043069839478
1705691172.966008,84,0.07973221689462662
1705691182.508888,85,0.04028288275003433
1705691191.98562,86,0.04238051921129227
1705691220.494548,89,0.10436609387397766
1705691230.120391,90,0.08287554234266281
1705691249.167837,92,0.04960598796606064
1705691258.795207,93,0.03681964799761772
1705691268.34455,94,0.027873007580637932
1705691297.008724,97,0.04727547615766525
1705691316.097198,99,0.017191996797919273
1705691326.168379,100,0.07723777741193771
1705691336.280721,101,0.10368765145540237
1705691346.297234,102,0.0697953999042511
1705691356.281717,103,0.045844994485378265
1705691386.251697,106,0.053394243121147156
1705691416.205971,109,0.07513013482093811
1705691426.182145,110,0.0751660093665123
1705691456.174047,113,0.040917959064245224
1705691466.174455,114,0.039682406932115555
1705691506.138491,118,0.0921923816204071
1705691536.116726,121,0.03372884914278984
1705691546.06494,122,0.06814678013324738
1705691565.945262,124,0.09216151386499405
1705691585.800536,126,0.06522486358880997
1705691606.059591,128,0.042331986129283905
1705691615.84127,129,0.055167168378829956
1705691625.907924,130,0.05094842612743378
1705691635.794181,131,0.10630380362272263
1705691675.712639,135,0.04322022572159767
1705691685.890473,136,0.034676697105169296
1705691695.745698,137,0.041241779923439026
1705691715.891295,139,0.03767625615000725
1705691725.945116,140,0.14960482716560364
1705691735.847459,141,0.04402260109782219
1705691775.85648,145,0.17952153086662292
1705691795.876909,147,0.03862358629703522
1705691805.842861,148,0.08599069714546204
1705691815.854342,149,0.05791465938091278
1705691835.852143,151,0.08011138439178467
1705691845.757655,152,0.013483942486345768
1705691865.617682,154,0.04690152034163475
1705691875.553048,155,0.08670325577259064
1705691905.38014,158,0.07802046090364456
1705691925.296266,160,0.119061678647995
1705691935.383175,161,0.02400994673371315
1705691945.515197,162,0.033255428075790405
1705691965.442132,164,0.03475981578230858
1705691975.444027,165,0.040591005235910416
1705691995.479022,167,0.03217460960149765
1705692035.343822,171,0.03419953212141991
1705692055.438323,173,0.0627344623208046
1705692065.877213,174,0.04859313368797302
1705692096.20704,177,0.11745274066925049
1705692135.914337,181,0.06913221627473831
1705692145.973978,182,0.07345014810562134
1705692155.899016,183,0.06273184716701508
1705692165.843534,184,0.026697900146245956
1705692195.800368,187,0.09122194349765778
1705692205.666048,188,0.02520761825144291
1705692215.498147,189,0.010981099680066109
1705692235.357626,191,0.016373544931411743
1705692245.357308,192,0.0333099439740181
1705692255.365289,193,0.05940340459346771
1705692275.228632,195,0.02893197163939476
1705692285.231116,196,0.06628528982400894
1705692314.851552,199,0.051367733627557755
