Wall time,Step,Value
1705693821.97829,139,0.14346720278263092
1705693831.400656,140,0.12919630110263824
1705693840.895247,141,0.13856635987758636
1705693850.452887,142,0.14869067072868347
1705693859.800139,143,0.1115182414650917
1705693869.257729,144,0.09422652423381805
1705693878.693902,145,0.09951341897249222
1705693888.063076,146,0.10283901542425156
1705693897.422263,147,0.13629038631916046
1705693906.879971,148,0.17291802167892456
1705693916.22779,149,0.11577785760164261
1705693925.778694,150,0.09570883214473724
1705693935.394068,151,0.10981123894453049
1705693944.759147,152,0.11744117736816406
1705693954.224745,153,0.1287485808134079
1705693963.533879,154,0.18542686104774475
1705693972.919352,155,0.1453736126422882
1705693983.746199,156,0.17299588024616241
1705693995.008573,157,0.13547948002815247
1705694004.535682,158,0.1379120647907257
1705694014.003992,159,0.12193739414215088
1705694023.510661,160,0.10566093027591705
1705694033.113446,161,0.12341754138469696
1705694042.598487,162,0.1469396948814392
1705694052.005702,163,0.12384159862995148
1705694061.389963,164,0.11837727576494217
1705694070.807078,165,0.15082217752933502
1705694080.322965,166,0.16208301484584808
1705694089.789851,167,0.18586266040802002
1705694099.206696,168,0.1423063427209854
1705694108.707386,169,0.14734019339084625
1705694118.194878,170,0.15160760283470154
1705694127.932032,171,0.13268662989139557
1705694137.735979,172,0.09348990023136139
1705694147.5395,173,0.13557058572769165
1705694157.438847,174,0.13785097002983093
1705694166.919362,175,0.12358564883470535
1705694176.690939,176,0.12631793320178986
1705694186.42992,177,0.14253035187721252
1705694195.966798,178,0.12122967094182968
1705694205.645149,179,0.09473254531621933
1705694215.07283,180,0.1390160620212555
1705694224.59729,181,0.12254834920167923
1705694234.018678,182,0.10509911924600601
1705694243.902655,183,0.11029452830553055
1705694253.376398,184,0.12919475138187408
1705694262.894557,185,0.18772748112678528
1705694272.323445,186,0.15981817245483398
1705694281.799053,187,0.12857918441295624
1705694291.222057,188,0.11469221860170364
1705694300.705265,189,0.0864388719201088
1705694310.495842,190,0.1252022385597229
1705694320.014581,191,0.15145422518253326
1705694329.497457,192,0.10497736185789108
1705694338.901611,193,0.10431352257728577
1705694348.333672,194,0.11931729316711426
1705694357.781125,195,0.11073662340641022
1705694367.123246,196,0.09573014080524445
1705694376.84046,197,0.12121297419071198
1705694386.359574,198,0.1417543888092041
1705694395.943211,199,0.14490081369876862
